"geno_id_Meng","year","predicted.value","std.error","status"
"14_25-Parent CT3-08","23",3.70232967383782,0.854219847625917,"Estimable"
"14_25-Parent CT3-08","22",2.14715434366201,0.854339454531206,"Estimable"
"14_26-Parent CT3-08","23",3.5551753301758,1.23548221880245,"Estimable"
"14_26-Parent CT3-08","22",2,1.23352724040462,"Estimable"
"14_28-Parent CT3-08","23",2.7446668213823,0.854219847625917,"Estimable"
"14_28-Parent CT3-08","22",1.1894914912065,0.854339454531206,"Estimable"
"14_30-Parent CT3-08","23",5.82934111647128,0.854219847625917,"Estimable"
"14_30-Parent CT3-08","22",4.27416578629548,0.854339454531206,"Estimable"
"14_31-Cross BB14-8b","23",3.5551753301758,1.23548221880245,"Estimable"
"14_31-Cross BB14-8b","22",2,1.23352724040462,"Estimable"
"14_32-Cross BB14-8b","23",6,1.18236334506035,"Estimable"
"14_32-Cross BB14-8b","22",4.44482466982419,1.18440277773192,"Estimable"
"14_33-Cross BB14-8b","23",7.30817254269903,0.854219847625917,"Estimable"
"14_33-Cross BB14-8b","22",5.75299721252323,0.854339454531206,"Estimable"
"14_34-Cross BB14-8b","23",6.26583539515454,0.854219847625917,"Estimable"
"14_34-Cross BB14-8b","22",4.71066006497874,0.854339454531206,"Estimable"
"14_36-Cross BB14-8b","23",3.5551753301758,1.23548221880245,"Estimable"
"14_36-Cross BB14-8b","22",2,1.23352724040462,"Estimable"
"14_37-Cross BB14-8b","23",4.7446668213823,0.854219847625917,"Estimable"
"14_37-Cross BB14-8b","22",3.18949149120649,0.854339454531207,"Estimable"
"14_5-Cross BB14-6b","23",8.26583539515454,0.854219847625917,"Estimable"
"14_5-Cross BB14-6b","22",6.71066006497874,0.854339454531206,"Estimable"
"14_6-Cross BB14-6b","23",6.22349824761005,0.854219847625917,"Estimable"
"14_6-Cross BB14-6b","22",4.66832291743425,0.854339454531207,"Estimable"
"14_7-Cross BB14-6b","23",5.22349824761005,0.854219847625917,"Estimable"
"14_7-Cross BB14-6b","22",3.66832291743425,0.854339454531206,"Estimable"
"14_8-Cross BB14-6b","23",9.78700396892679,0.854219847625917,"Estimable"
"14_8-Cross BB14-6b","22",8.23182863875099,0.854339454531207,"Estimable"
"14_9-Cross BB14-6b","23",8.78700396892679,0.854219847625917,"Estimable"
"14_9-Cross BB14-6b","22",7.23182863875099,0.854339454531207,"Estimable"
"15_1-Cross BB14-5p","23",8.30817254269903,0.854219847625917,"Estimable"
"15_1-Cross BB14-5p","22",6.75299721252323,0.854339454531206,"Estimable"
"15_11-Cross BB14-11p","23",4.26583539515454,0.854219847625917,"Estimable"
"15_11-Cross BB14-11p","22",2.71066006497874,0.854339454531206,"Estimable"
"15_13-Cross BB14-11p","23",4.7446668213823,0.854219847625917,"Estimable"
"15_13-Cross BB14-11p","22",3.1894914912065,0.854339454531206,"Estimable"
"15_15-Cross BB14-11p","23",3.26583539515455,0.854219847625917,"Estimable"
"15_15-Cross BB14-11p","22",1.71066006497875,0.854339454531206,"Estimable"
"15_16-Cross BB14-11p","23",3.26583539515455,0.854219847625917,"Estimable"
"15_16-Cross BB14-11p","22",1.71066006497875,0.854339454531206,"Estimable"
"15_17-Cross BB14-11p","23",2.7446668213823,0.854219847625917,"Estimable"
"15_17-Cross BB14-11p","22",1.1894914912065,0.854339454531206,"Estimable"
"15_18-Cross BB14-11p","23",3.26583539515455,0.854219847625917,"Estimable"
"15_18-Cross BB14-11p","22",1.71066006497875,0.854339454531206,"Estimable"
"15_20-Cross BB14-11p","23",2.7446668213823,0.854219847625916,"Estimable"
"15_20-Cross BB14-11p","22",1.1894914912065,0.854339454531206,"Estimable"
"15_21-Cross BB14-2-b","23",9.26583539515454,0.854219847625916,"Estimable"
"15_21-Cross BB14-2-b","22",7.71066006497874,0.854339454531206,"Estimable"
"15_22-Cross BB14-2-b","23",8.7446668213823,0.854219847625916,"Estimable"
"15_22-Cross BB14-2-b","22",7.1894914912065,0.854339454531206,"Estimable"
"15_23-Cross BB14-2-b","23",9.26583539515454,0.854219847625916,"Estimable"
"15_23-Cross BB14-2-b","22",7.71066006497874,0.854339454531206,"Estimable"
"15_24-Cross BB14-2-b","23",9.26583539515454,0.854219847625916,"Estimable"
"15_24-Cross BB14-2-b","22",7.71066006497874,0.854339454531206,"Estimable"
"15_25-Cross BB14-2-b","23",8.7446668213823,0.854219847625916,"Estimable"
"15_25-Cross BB14-2-b","22",7.1894914912065,0.854339454531206,"Estimable"
"15_27-Cross BB14-2-b","23",10,0.854219847625916,"Estimable"
"15_27-Cross BB14-2-b","22",8.71066006497875,0.854339454531206,"Estimable"
"15_28-Cross BB14-2-b","23",9.26583539515454,0.854219847625916,"Estimable"
"15_28-Cross BB14-2-b","22",7.71066006497874,0.854339454531206,"Estimable"
"15_29-Cross BB14-2-b","23",7.35050969024352,0.854219847625916,"Estimable"
"15_29-Cross BB14-2-b","22",5.79533436006772,0.854339454531206,"Estimable"
"15_3-Cross BB14-5p","23",9.26583539515454,0.854219847625916,"Estimable"
"15_3-Cross BB14-5p","22",7.71066006497874,0.854339454531206,"Estimable"
"15_30-Cross BB14-2-b","23",4.30817254269903,0.854219847625917,"Estimable"
"15_30-Cross BB14-2-b","22",2.75299721252323,0.854339454531206,"Estimable"
"15_31-Cross BB14-6b","23",9.22349824761005,0.854219847625916,"Estimable"
"15_31-Cross BB14-6b","22",7.66832291743425,0.854339454531206,"Estimable"
"15_35-Cross BB14-6b","23",8.7446668213823,0.854219847625916,"Estimable"
"15_35-Cross BB14-6b","22",7.1894914912065,0.854339454531206,"Estimable"
"15_36-Cross BB14-6b","23",10,0.854219847625916,"Estimable"
"15_36-Cross BB14-6b","22",8.71066006497875,0.854339454531206,"Estimable"
"15_37-Cross BB14-6b","23",7.30817254269904,0.854219847625916,"Estimable"
"15_37-Cross BB14-6b","22",5.75299721252324,0.854339454531206,"Estimable"
"15_39-Cross BB14-6b","23",8.30817254269903,0.854219847625916,"Estimable"
"15_39-Cross BB14-6b","22",6.75299721252323,0.854339454531206,"Estimable"
"15_4-Cross BB14-5p","23",9.26583539515454,0.854219847625916,"Estimable"
"15_4-Cross BB14-5p","22",7.71066006497874,0.854339454531206,"Estimable"
"15_40-Cross BB14-6b","23",10,0.854219847625916,"Estimable"
"15_40-Cross BB14-6b","22",8.71066006497875,0.854339454531206,"Estimable"
"15_5-Cross BB14-5p","23",7.26583539515455,0.854219847625916,"Estimable"
"15_5-Cross BB14-5p","22",5.71066006497875,0.854339454531206,"Estimable"
"15_6-Cross BB14-5p","23",8.30817254269903,0.854219847625917,"Estimable"
"15_6-Cross BB14-5p","22",6.75299721252323,0.854339454531206,"Estimable"
"15_7-Cross BB14-5p","23",8.30817254269904,0.854219847625916,"Estimable"
"15_7-Cross BB14-5p","22",6.75299721252324,0.854339454531206,"Estimable"
"15_8-Cross BB14-5p","23",6.7446668213823,0.854219847625916,"Estimable"
"15_8-Cross BB14-5p","22",5.1894914912065,0.854339454531206,"Estimable"
"15_9-Cross BB14-5p","23",8.7446668213823,0.854219847625917,"Estimable"
"15_9-Cross BB14-5p","22",7.1894914912065,0.854339454531206,"Estimable"
"16_1-Cross BB14-7p","23",3.5551753301758,1.23548221880245,"Estimable"
"16_1-Cross BB14-7p","22",1.99999999999999,1.23352724040462,"Estimable"
"16_10-Cross BB14-7p","23",7.5551753301758,1.23548221880245,"Estimable"
"16_10-Cross BB14-7p","22",6,1.23352724040462,"Estimable"
"16_11-Cross BB14-10b","23",7.78700396892679,0.854219847625916,"Estimable"
"16_11-Cross BB14-10b","22",6.23182863875099,0.854339454531206,"Estimable"
"16_12-Cross BB14-10b","23",8.78700396892679,0.854219847625917,"Estimable"
"16_12-Cross BB14-10b","22",7.23182863875099,0.854339454531206,"Estimable"
"16_13-Cross BB14-10b","23",8.78700396892679,0.854219847625917,"Estimable"
"16_13-Cross BB14-10b","22",7.23182863875099,0.854339454531206,"Estimable"
"16_14-Cross BB14-10b","23",9.7446668213823,0.854219847625917,"Estimable"
"16_14-Cross BB14-10b","22",8.1894914912065,0.854339454531206,"Estimable"
"16_15-Cross BB14-10b","23",9.7446668213823,0.854219847625917,"Estimable"
"16_15-Cross BB14-10b","22",8.1894914912065,0.854339454531206,"Estimable"
"16_16-Cross BB14-10b","23",4.78700396892679,0.854219847625916,"Estimable"
"16_16-Cross BB14-10b","22",3.23182863875099,0.854339454531206,"Estimable"
"16_17-Cross BB14-10b","23",9.7446668213823,0.854219847625916,"Estimable"
"16_17-Cross BB14-10b","22",8.1894914912065,0.854339454531206,"Estimable"
"16_18-Cross BB14-10b","23",9.7446668213823,0.854219847625917,"Estimable"
"16_18-Cross BB14-10b","22",8.1894914912065,0.854339454531206,"Estimable"
"16_19-Cross BB14-10b","23",9.7446668213823,0.854219847625917,"Estimable"
"16_19-Cross BB14-10b","22",8.1894914912065,0.854339454531206,"Estimable"
"16_2-Cross BB14-7p","23",1.22349824761006,0.854219847625917,"Estimable"
"16_2-Cross BB14-7p","22",0,0.854339454531206,"Estimable"
"16_20-Cross BB14-10b","23",8.7446668213823,0.854219847625917,"Estimable"
"16_20-Cross BB14-10b","22",7.1894914912065,0.854339454531206,"Estimable"
"16_23-Cross BB14-14b","23",5.87167826401577,0.854219847625917,"Estimable"
"16_23-Cross BB14-14b","22",4.31650293383997,0.854339454531206,"Estimable"
"16_24-Cross BB14-14b","23",7.26583539515454,0.854219847625917,"Estimable"
"16_24-Cross BB14-14b","22",5.71066006497874,0.854339454531206,"Estimable"
"16_25-Cross BB14-14b","23",6.35050969024352,0.854219847625917,"Estimable"
"16_25-Cross BB14-14b","22",4.79533436006772,0.854339454531206,"Estimable"
"16_27-Cross BB14-14b","23",5.82934111647128,0.854219847625917,"Estimable"
"16_27-Cross BB14-14b","22",4.27416578629548,0.854339454531206,"Estimable"
"16_28-Cross BB14-14b","23",9.26583539515455,0.854219847625917,"Estimable"
"16_28-Cross BB14-14b","22",7.71066006497875,0.854339454531206,"Estimable"
"16_3-Cross BB14-7p","23",4.82934111647128,0.854219847625917,"Estimable"
"16_3-Cross BB14-7p","22",3.27416578629548,0.854339454531206,"Estimable"
"16_31-Cross BB14-7p","23",3.70232967383782,0.854219847625917,"Estimable"
"16_31-Cross BB14-7p","22",2.14715434366201,0.854339454531206,"Estimable"
"16_34-Cross BB14-7p","23",4.5551753301758,1.23548221880245,"Estimable"
"16_34-Cross BB14-7p","22",3,1.23352724040462,"Estimable"
"16_35-Cross BB14-7p","23",2.5551753301758,1.23548221880245,"Estimable"
"16_35-Cross BB14-7p","22",0.999999999999996,1.23352724040462,"Estimable"
"16_36-Cross BB14-7p","23",3.82934111647128,0.854219847625917,"Estimable"
"16_36-Cross BB14-7p","22",2.27416578629548,0.854339454531206,"Estimable"
"16_37-Cross BB14-7p","23",2.5551753301758,1.23548221880245,"Estimable"
"16_37-Cross BB14-7p","22",0.999999999999997,1.23352724040462,"Estimable"
"16_39-Cross BB14-7p","23",4.78700396892679,0.854219847625917,"Estimable"
"16_39-Cross BB14-7p","22",3.23182863875099,0.854339454531206,"Estimable"
"16_4-Cross BB14-7p","23",5.78700396892679,0.854219847625917,"Estimable"
"16_4-Cross BB14-7p","22",4.23182863875099,0.854339454531206,"Estimable"
"16_40-Cross BB14-7p","23",2.5551753301758,1.23548221880245,"Estimable"
"16_40-Cross BB14-7p","22",0.999999999999997,1.23352724040462,"Estimable"
"16_5-Cross BB14-7p","23",2.78700396892679,0.854219847625917,"Estimable"
"16_5-Cross BB14-7p","22",1.23182863875099,0.854339454531206,"Estimable"
"16_7-Cross BB14-7p","23",5.26583539515455,0.854219847625916,"Estimable"
"16_7-Cross BB14-7p","22",3.71066006497874,0.854339454531206,"Estimable"
"16_8-Cross BB14-7p","23",2.74466682138231,0.854219847625917,"Estimable"
"16_8-Cross BB14-7p","22",1.1894914912065,0.854339454531206,"Estimable"
"17_1-Cross BB14-2-a","23",10,0.854219847625917,"Estimable"
"17_1-Cross BB14-2-a","22",9.1894914912065,0.854339454531206,"Estimable"
"17_10-Cross BB14-2-a","23",10,0.854219847625916,"Estimable"
"17_10-Cross BB14-2-a","22",8.71066006497875,0.854339454531206,"Estimable"
"17_11-Cross BB14-2-b","23",8.7446668213823,0.854219847625916,"Estimable"
"17_11-Cross BB14-2-b","22",7.1894914912065,0.854339454531206,"Estimable"
"17_12-Cross BB14-2-b","23",9.7446668213823,0.854219847625916,"Estimable"
"17_12-Cross BB14-2-b","22",8.1894914912065,0.854339454531206,"Estimable"
"17_13-Cross BB14-2-b","23",9.26583539515455,0.854219847625916,"Estimable"
"17_13-Cross BB14-2-b","22",7.71066006497875,0.854339454531206,"Estimable"
"17_14-Cross BB14-2-b","23",10,0.854219847625917,"Estimable"
"17_14-Cross BB14-2-b","22",8.71066006497875,0.854339454531206,"Estimable"
"17_15-Cross BB14-2-b","23",5.26583539515455,0.854219847625916,"Estimable"
"17_15-Cross BB14-2-b","22",3.71066006497874,0.854339454531206,"Estimable"
"17_16-Cross BB14-2-b","23",10,0.854219847625916,"Estimable"
"17_16-Cross BB14-2-b","22",8.71066006497875,0.854339454531206,"Estimable"
"17_17-Cross BB14-2-b","23",7.5551753301758,1.23548221880245,"Estimable"
"17_17-Cross BB14-2-b","22",6,1.23352724040462,"Estimable"
"17_19-Cross BB14-2-b","23",9.30817254269903,0.854219847625917,"Estimable"
"17_19-Cross BB14-2-b","22",7.75299721252323,0.854339454531206,"Estimable"
"17_20-Cross BB14-2-b","23",8.78700396892679,0.854219847625916,"Estimable"
"17_20-Cross BB14-2-b","22",7.23182863875099,0.854339454531206,"Estimable"
"17_22-Cross BB14-12b","23",2.5551753301758,1.23548221880245,"Estimable"
"17_22-Cross BB14-12b","22",1,1.23352724040462,"Estimable"
"17_26-Cross BB14-12b","23",3.26583539515455,0.854219847625916,"Estimable"
"17_26-Cross BB14-12b","22",1.71066006497875,0.854339454531206,"Estimable"
"17_28-Cross BB14-12b","23",7.78700396892679,0.854219847625917,"Estimable"
"17_28-Cross BB14-12b","22",6.23182863875099,0.854339454531206,"Estimable"
"17_29-Cross BB14-12b","23",7.5551753301758,1.23548221880245,"Estimable"
"17_29-Cross BB14-12b","22",6,1.23352724040462,"Estimable"
"17_3-Cross BB14-2-a","23",8.26583539515455,0.854219847625917,"Estimable"
"17_3-Cross BB14-2-a","22",6.71066006497875,0.854339454531206,"Estimable"
"17_30-Cross BB14-12b","23",9.78700396892679,0.854219847625917,"Estimable"
"17_30-Cross BB14-12b","22",8.23182863875099,0.854339454531206,"Estimable"
"17_31-Cross BB14-1-b","23",9.26583539515455,0.854219847625917,"Estimable"
"17_31-Cross BB14-1-b","22",7.71066006497875,0.854339454531206,"Estimable"
"17_35-Cross BB14-1-b","23",10,0.854219847625916,"Estimable"
"17_35-Cross BB14-1-b","22",9.1894914912065,0.854339454531206,"Estimable"
"17_36-Cross BB14-1-b","23",9.7446668213823,0.854219847625917,"Estimable"
"17_36-Cross BB14-1-b","22",8.1894914912065,0.854339454531206,"Estimable"
"17_4-Cross BB14-2-a","23",9.26583539515455,0.854219847625916,"Estimable"
"17_4-Cross BB14-2-a","22",7.71066006497875,0.854339454531206,"Estimable"
"17_5-Cross BB14-2-a","23",9.26583539515455,0.854219847625916,"Estimable"
"17_5-Cross BB14-2-a","22",7.71066006497875,0.854339454531206,"Estimable"
"17_6-Cross BB14-2-a","23",9.26583539515455,0.854219847625917,"Estimable"
"17_6-Cross BB14-2-a","22",7.71066006497875,0.854339454531206,"Estimable"
"17_7-Cross BB14-2-a","23",8.78700396892679,0.854219847625917,"Estimable"
"17_7-Cross BB14-2-a","22",7.23182863875099,0.854339454531206,"Estimable"
"17_8-Cross BB14-2-a","23",8.26583539515455,0.854219847625917,"Estimable"
"17_8-Cross BB14-2-a","22",6.71066006497875,0.854339454531206,"Estimable"
"17_9-Cross BB14-2-a","23",4.82934111647128,0.854219847625917,"Estimable"
"17_9-Cross BB14-2-a","22",3.27416578629548,0.854339454531206,"Estimable"
"18_10-Cross BB Ent 3","23",7.78700396892679,0.854219847625917,"Estimable"
"18_10-Cross BB Ent 3","22",6.23182863875099,0.854339454531206,"Estimable"
"18_12-Cross BB14-14b","23",3.26583539515455,0.854219847625917,"Estimable"
"18_12-Cross BB14-14b","22",1.71066006497875,0.854339454531206,"Estimable"
"18_13-Cross BB14-14b","23",5.70232967383781,0.854219847625916,"Estimable"
"18_13-Cross BB14-14b","22",4.14715434366201,0.854339454531206,"Estimable"
"18_14-Cross BB14-14b","23",6.30817254269903,0.854219847625917,"Estimable"
"18_14-Cross BB14-14b","22",4.75299721252323,0.854339454531206,"Estimable"
"18_15-Cross BB14-14b","23",5.5551753301758,1.23548221880245,"Estimable"
"18_15-Cross BB14-14b","22",4,1.23352724040462,"Estimable"
"18_16-Cross BB14-14b","23",6.5551753301758,1.23548221880245,"Estimable"
"18_16-Cross BB14-14b","22",5,1.23352724040462,"Estimable"
"18_17-Cross BB14-14b","23",10,0.854219847625917,"Estimable"
"18_17-Cross BB14-14b","22",8.71066006497875,0.854339454531206,"Estimable"
"18_18-Cross BB14-14b","23",4.26583539515454,0.854219847625917,"Estimable"
"18_18-Cross BB14-14b","22",2.71066006497874,0.854339454531206,"Estimable"
"18_20-Cross BB14-14b","23",4.26583539515454,0.854219847625917,"Estimable"
"18_20-Cross BB14-14b","22",2.71066006497874,0.854339454531206,"Estimable"
"18_21-Cross BB14-13p","23",4.78700396892679,0.854219847625917,"Estimable"
"18_21-Cross BB14-13p","22",3.23182863875099,0.854339454531206,"Estimable"
"18_22-Cross BB14-13p","23",5.22349824761005,0.854219847625917,"Estimable"
"18_22-Cross BB14-13p","22",3.66832291743425,0.854339454531206,"Estimable"
"18_23-Cross BB14-13p","23",3.30817254269904,0.854219847625917,"Estimable"
"18_23-Cross BB14-13p","22",1.75299721252324,0.854339454531206,"Estimable"
"18_24-Cross BB14-13p","23",3.5551753301758,1.23548221880245,"Estimable"
"18_24-Cross BB14-13p","22",2,1.23352724040462,"Estimable"
"18_25-Cross BB14-13p","23",5.26583539515455,0.854219847625917,"Estimable"
"18_25-Cross BB14-13p","22",3.71066006497874,0.854339454531206,"Estimable"
"18_26-Cross BB14-13p","23",4.7446668213823,0.854219847625917,"Estimable"
"18_26-Cross BB14-13p","22",3.1894914912065,0.854339454531206,"Estimable"
"18_27-Cross BB14-13p","23",4.30817254269903,0.854219847625917,"Estimable"
"18_27-Cross BB14-13p","22",2.75299721252323,0.854339454531206,"Estimable"
"18_28-Cross BB14-13p","23",4.82934111647128,0.854219847625917,"Estimable"
"18_28-Cross BB14-13p","22",3.27416578629548,0.854339454531206,"Estimable"
"18_29-Cross BB14-13p","23",5.7446668213823,0.854219847625917,"Estimable"
"18_29-Cross BB14-13p","22",4.1894914912065,0.854339454531206,"Estimable"
"18_3-Cross BB Ent 3","23",6.82934111647128,0.854219847625917,"Estimable"
"18_3-Cross BB Ent 3","22",5.27416578629548,0.854339454531206,"Estimable"
"18_30-Cross BB14-13p","23",2.5551753301758,1.23548221880245,"Estimable"
"18_30-Cross BB14-13p","22",0.999999999999997,1.23352724040462,"Estimable"
"18_31-Cross BB14-11p","23",5.26583539515454,0.854219847625917,"Estimable"
"18_31-Cross BB14-11p","22",3.71066006497874,0.854339454531206,"Estimable"
"18_32-Cross BB14-11p","23",5.5551753301758,1.23548221880245,"Estimable"
"18_32-Cross BB14-11p","22",4,1.23352724040462,"Estimable"
"18_35-Cross BB14-11p","23",7.78700396892679,0.854219847625917,"Estimable"
"18_35-Cross BB14-11p","22",6.23182863875099,0.854339454531206,"Estimable"
"18_36-Cross BB14-11p","23",3.5551753301758,1.23548221880245,"Estimable"
"18_36-Cross BB14-11p","22",2,1.23352724040462,"Estimable"
"18_38-Cross BB14-11p","23",5.7446668213823,0.854219847625917,"Estimable"
"18_38-Cross BB14-11p","22",4.1894914912065,0.854339454531207,"Estimable"
"18_39-Cross BB14-11p","23",6.5551753301758,1.23548221880245,"Estimable"
"18_39-Cross BB14-11p","22",5,1.23352724040462,"Estimable"
"18_4-Cross BB Ent 3","23",7.78700396892679,0.854219847625917,"Estimable"
"18_4-Cross BB Ent 3","22",6.23182863875099,0.854339454531206,"Estimable"
"18_40-Cross BB14-11p","23",6.5551753301758,1.23548221880245,"Estimable"
"18_40-Cross BB14-11p","22",5,1.23352724040462,"Estimable"
"18_5-Cross BB Ent 3","23",7.78700396892679,0.854219847625917,"Estimable"
"18_5-Cross BB Ent 3","22",6.23182863875099,0.854339454531206,"Estimable"
"18_6-Cross BB Ent 3","23",7.78700396892679,0.854219847625917,"Estimable"
"18_6-Cross BB Ent 3","22",6.23182863875099,0.854339454531206,"Estimable"
"18_7-Cross BB Ent 3","23",7.5551753301758,1.23548221880245,"Estimable"
"18_7-Cross BB Ent 3","22",6,1.23352724040462,"Estimable"
"18_9-Cross BB Ent 3","23",8.26583539515455,0.854219847625917,"Estimable"
"18_9-Cross BB Ent 3","22",6.71066006497874,0.854339454531206,"Estimable"
"19_1-Cross BB14-12b","23",3.26583539515455,0.854219847625917,"Estimable"
"19_1-Cross BB14-12b","22",1.71066006497875,0.854339454531206,"Estimable"
"19_10-Cross BB14-12b","23",4.30817254269903,0.854219847625917,"Estimable"
"19_10-Cross BB14-12b","22",2.75299721252323,0.854339454531206,"Estimable"
"19_11-Cross BB14-9p","23",8.22349824761006,0.854219847625917,"Estimable"
"19_11-Cross BB14-9p","22",6.66832291743425,0.854339454531206,"Estimable"
"19_12-Cross BB14-9p","23",5.7446668213823,0.854219847625917,"Estimable"
"19_12-Cross BB14-9p","22",4.1894914912065,0.854339454531207,"Estimable"
"19_14-Cross BB14-9p","23",6.7446668213823,0.854219847625917,"Estimable"
"19_14-Cross BB14-9p","22",5.1894914912065,0.854339454531207,"Estimable"
"19_15-Cross BB14-9p","23",7.70232967383781,0.854219847625917,"Estimable"
"19_15-Cross BB14-9p","22",6.14715434366201,0.854339454531207,"Estimable"
"19_16-Cross BB14-9p","23",8.7446668213823,0.854219847625917,"Estimable"
"19_16-Cross BB14-9p","22",7.1894914912065,0.854339454531207,"Estimable"
"19_17-Cross BB14-9p","23",8.22349824761006,0.854219847625917,"Estimable"
"19_17-Cross BB14-9p","22",6.66832291743425,0.854339454531207,"Estimable"
"19_18-Cross BB14-9p","23",6.7446668213823,0.854219847625917,"Estimable"
"19_18-Cross BB14-9p","22",5.1894914912065,0.854339454531207,"Estimable"
"19_2-Cross BB14-12b","23",6.22349824761006,0.854219847625917,"Estimable"
"19_2-Cross BB14-12b","22",4.66832291743425,0.854339454531206,"Estimable"
"19_20-Cross BB14-9p","23",9.7446668213823,0.854219847625917,"Estimable"
"19_20-Cross BB14-9p","22",8.1894914912065,0.854339454531206,"Estimable"
"19_21-Cross BB14-10b","23",9.26583539515454,0.854219847625917,"Estimable"
"19_21-Cross BB14-10b","22",7.71066006497874,0.854339454531206,"Estimable"
"19_22-Cross BB14-10b","23",7.26583539515454,0.854219847625917,"Estimable"
"19_22-Cross BB14-10b","22",5.71066006497874,0.854339454531206,"Estimable"
"19_23-Cross BB14-10b","23",9.26583539515454,0.854219847625917,"Estimable"
"19_23-Cross BB14-10b","22",7.71066006497874,0.854339454531207,"Estimable"
"19_24-Cross BB14-10b","23",5.78700396892679,0.854219847625917,"Estimable"
"19_24-Cross BB14-10b","22",4.23182863875099,0.854339454531206,"Estimable"
"19_25-Cross BB14-10b","23",8.26583539515455,0.854219847625917,"Estimable"
"19_25-Cross BB14-10b","22",6.71066006497874,0.854339454531206,"Estimable"
"19_26-Cross BB14-10b","23",9.78700396892679,0.854219847625917,"Estimable"
"19_26-Cross BB14-10b","22",8.23182863875099,0.854339454531207,"Estimable"
"19_27-Cross BB14-10b","23",9.26583539515455,0.854219847625917,"Estimable"
"19_27-Cross BB14-10b","22",7.71066006497875,0.854339454531207,"Estimable"
"19_28-Cross BB14-10b","23",9.26583539515455,0.854219847625917,"Estimable"
"19_28-Cross BB14-10b","22",7.71066006497875,0.854339454531207,"Estimable"
"19_29-Cross BB14-10b","23",9.26583539515455,0.854219847625917,"Estimable"
"19_29-Cross BB14-10b","22",7.71066006497875,0.854339454531207,"Estimable"
"19_30-Cross BB14-10b","23",9.26583539515455,0.854219847625917,"Estimable"
"19_30-Cross BB14-10b","22",7.71066006497875,0.854339454531207,"Estimable"
"19_31-Cross BB14-4b","23",9.78700396892679,0.854219847625917,"Estimable"
"19_31-Cross BB14-4b","22",8.23182863875099,0.854339454531207,"Estimable"
"19_32-Cross BB14-4b","23",10,0.854219847625917,"Estimable"
"19_32-Cross BB14-4b","22",8.71066006497875,0.854339454531207,"Estimable"
"19_35-Cross BB14-4b","23",10,0.854219847625917,"Estimable"
"19_35-Cross BB14-4b","22",8.71066006497874,0.854339454531207,"Estimable"
"19_36-Cross BB14-4b","23",10,0.854219847625917,"Estimable"
"19_36-Cross BB14-4b","22",9.1894914912065,0.854339454531207,"Estimable"
"19_37-Cross BB14-4b","23",9.7446668213823,0.854219847625917,"Estimable"
"19_37-Cross BB14-4b","22",8.1894914912065,0.854339454531207,"Estimable"
"19_38-Cross BB14-4b","23",9.7446668213823,0.854219847625917,"Estimable"
"19_38-Cross BB14-4b","22",8.1894914912065,0.854339454531207,"Estimable"
"19_39-Cross BB14-4b","23",10,0.854219847625917,"Estimable"
"19_39-Cross BB14-4b","22",9.1894914912065,0.854339454531207,"Estimable"
"19_40-Cross BB14-4b","23",10,0.854219847625917,"Estimable"
"19_40-Cross BB14-4b","22",9.1894914912065,0.854339454531207,"Estimable"
"19_7-Cross BB14-12b","23",4.30817254269903,0.854219847625917,"Estimable"
"19_7-Cross BB14-12b","22",2.75299721252323,0.854339454531207,"Estimable"
"2_10-LTCK Vernal","23",4.7446668213823,0.854219847625917,"Estimable"
"2_10-LTCK Vernal","22",3.1894914912065,0.854339454531206,"Estimable"
"2_11-Cross BB14-13p","23",3.30817254269903,0.854219847625917,"Estimable"
"2_11-Cross BB14-13p","22",1.75299721252323,0.854339454531207,"Estimable"
"2_12-Cross BB14-13p","23",4.7446668213823,0.854219847625917,"Estimable"
"2_12-Cross BB14-13p","22",3.1894914912065,0.854339454531206,"Estimable"
"2_13-Cross BB14-13p","23",3.82934111647128,0.854219847625917,"Estimable"
"2_13-Cross BB14-13p","22",2.27416578629548,0.854339454531206,"Estimable"
"2_14-Cross BB14-13p","23",2.82934111647128,0.854219847625917,"Estimable"
"2_14-Cross BB14-13p","22",1.27416578629548,0.854339454531207,"Estimable"
"2_15-Cross BB14-13p","23",4.30817254269903,0.854219847625917,"Estimable"
"2_15-Cross BB14-13p","22",2.75299721252323,0.854339454531207,"Estimable"
"2_16-Cross BB14-13p","23",3.30817254269903,0.854219847625917,"Estimable"
"2_16-Cross BB14-13p","22",1.75299721252323,0.854339454531206,"Estimable"
"2_17-Cross BB14-13p","23",5.7446668213823,0.854219847625917,"Estimable"
"2_17-Cross BB14-13p","22",4.1894914912065,0.854339454531206,"Estimable"
"2_18-Cross BB14-13p","23",3.78700396892679,0.854219847625917,"Estimable"
"2_18-Cross BB14-13p","22",2.23182863875099,0.854339454531207,"Estimable"
"2_19-Cross BB14-13p","23",4.30817254269903,0.854219847625917,"Estimable"
"2_19-Cross BB14-13p","22",2.75299721252323,0.854339454531206,"Estimable"
"2_20-Cross BB14-13p","23",4.30817254269903,0.854219847625917,"Estimable"
"2_20-Cross BB14-13p","22",2.75299721252323,0.854339454531206,"Estimable"
"2_21-Cross BB Ent 8","23",10,0.854219847625917,"Estimable"
"2_21-Cross BB Ent 8","22",8.71066006497874,0.854339454531206,"Estimable"
"2_22-Cross BB Ent 8","23",10,0.854219847625917,"Estimable"
"2_22-Cross BB Ent 8","22",8.71066006497874,0.854339454531207,"Estimable"
